Zone_export,Zone_import,Transport_international_mode,Unit,Transport_international_distance
JOR_EXP01,LTU_IMP01,Sea,[1000km],8.754
JOR_EXP01,NLD_IMP01,Sea,[1000km],7.079
JOR_EXP01,POL_IMP01,Sea,[1000km],8.547
JOR_EXP01,PRT_IMP01,Sea,[1000km],4.718
JPN_EXP01,BGR_IMP01,Sea,[1000km],15.995
JPN_EXP01,DNK_IMP01,Sea,[1000km],22.116
JPN_EXP01,EST_IMP01,Sea,[1000km],23.18
JPN_EXP01,FIN_IMP01,Sea,[1000km],23.247
JPN_EXP01,DEU_IMP01,Sea,[1000km],21.394
JPN_EXP01,IRL_IMP01,Sea,[1000km],20.469
JPN_EXP01,LVA_IMP01,Sea,[1000km],22.866
JPN_EXP01,MLT_IMP01,Sea,[1000km],15.862
JPN_EXP01,ROU_IMP01,Sea,[1000km],16.264
JPN_EXP01,SVN_IMP01,Sea,[1000km],16.336
JPN_EXP01,SWE_IMP01,Sea,[1000km],21.932
JPN_EXP01,NOR_IMP01,Sea,[1000km],21.969
JPN_EXP01,BEL_IMP01,Sea,[1000km],20.88
JPN_EXP01,CYP_IMP01,Sea,[1000km],14.894
JPN_EXP01,ESP_IMP01,Sea,[1000km],17.814
JPN_EXP01,FRA_IMP01,Sea,[1000km],16.454
JPN_EXP01,GBR_IMP01,Sea,[1000km],20.407
JPN_EXP01,GRC_IMP01,Sea,[1000km],15.273
JPN_EXP01,HRV_IMP01,Sea,[1000km],16.262
JPN_EXP01,ITA_IMP01,Sea,[1000km],16.132
JPN_EXP01,LTU_IMP01,Sea,[1000km],22.715
JPN_EXP01,NLD_IMP01,Sea,[1000km],20.81
JPN_EXP01,POL_IMP01,Sea,[1000km],22.453
JPN_EXP01,PRT_IMP01,Sea,[1000km],18.357
JAM_EXP01,BGR_IMP01,Sea,[1000km],10.483
JAM_EXP01,DNK_IMP01,Sea,[1000km],7.608
JAM_EXP01,EST_IMP01,Sea,[1000km],8.221
JAM_EXP01,FIN_IMP01,Sea,[1000km],8.243
JAM_EXP01,DEU_IMP01,Sea,[1000km],6.531
JAM_EXP01,IRL_IMP01,Sea,[1000km],5.68
JAM_EXP01,LVA_IMP01,Sea,[1000km],8.008
JAM_EXP01,MLT_IMP01,Sea,[1000km],8.883
JAM_EXP01,ROU_IMP01,Sea,[1000km],10.786
JAM_EXP01,SVN_IMP01,Sea,[1000km],10.344
JAM_EXP01,SWE_IMP01,Sea,[1000km],7.111
JAM_EXP01,NOR_IMP01,Sea,[1000km],6.913
JAM_EXP01,BEL_IMP01,Sea,[1000km],6.314
JAM_EXP01,CYP_IMP01,Sea,[1000km],11.302
JAM_EXP01,ESP_IMP01,Sea,[1000km],7.036
JAM_EXP01,FRA_IMP01,Sea,[1000km],8.108
JAM_EXP01,GBR_IMP01,Sea,[1000km],5.978
JAM_EXP01,GRC_IMP01,Sea,[1000km],9.839
JAM_EXP01,HRV_IMP01,Sea,[1000km],10.264
JAM_EXP01,ITA_IMP01,Sea,[1000km],8.403
JAM_EXP01,LTU_IMP01,Sea,[1000km],8.193
JAM_EXP01,NLD_IMP01,Sea,[1000km],6.261
JAM_EXP01,POL_IMP01,Sea,[1000km],8.089
JAM_EXP01,PRT_IMP01,Sea,[1000km],6.155
ISR_EXP01,BGR_IMP01,Sea,[1000km],1.677
ISR_EXP01,DNK_IMP01,Sea,[1000km],7.533
ISR_EXP01,EST_IMP01,Sea,[1000km],8.244
ISR_EXP01,FIN_IMP01,Sea,[1000km],8.26
ISR_EXP01,DEU_IMP01,Sea,[1000km],6.854
ISR_EXP01,IRL_IMP01,Sea,[1000km],6.227
ISR_EXP01,LVA_IMP01,Sea,[1000km],8.09
ISR_EXP01,MLT_IMP01,Sea,[1000km],1.691
ISR_EXP01,ROU_IMP01,Sea,[1000km],1.967
ISR_EXP01,SVN_IMP01,Sea,[1000km],2.09
ISR_EXP01,SWE_IMP01,Sea,[1000km],7.238
ISR_EXP01,NOR_IMP01,Sea,[1000km],7.223
ISR_EXP01,BEL_IMP01,Sea,[1000km],6.547
ISR_EXP01,CYP_IMP01,Sea,[1000km],0.439
ISR_EXP01,ESP_IMP01,Sea,[1000km],3.658
ISR_EXP01,FRA_IMP01,Sea,[1000km],2.283
ISR_EXP01,GBR_IMP01,Sea,[1000km],6.135
ISR_EXP01,GRC_IMP01,Sea,[1000km],0.934
ISR_EXP01,HRV_IMP01,Sea,[1000km],2.017
ISR_EXP01,ITA_IMP01,Sea,[1000km],1.961
ISR_EXP01,LTU_IMP01,Sea,[1000km],8.12
ISR_EXP01,NLD_IMP01,Sea,[1000km],6.486
ISR_EXP01,POL_IMP01,Sea,[1000km],7.938
ISR_EXP01,PRT_IMP01,Sea,[1000km],4.2
IRQ_EXP01,BGR_IMP01,Sea,[1000km],7.854
IRQ_EXP01,DNK_IMP01,Sea,[1000km],14.011
IRQ_EXP01,EST_IMP01,Sea,[1000km],14.867
IRQ_EXP01,FIN_IMP01,Sea,[1000km],14.883
IRQ_EXP01,DEU_IMP01,Sea,[1000km],13.38
IRQ_EXP01,IRL_IMP01,Sea,[1000km],12.553
IRQ_EXP01,LVA_IMP01,Sea,[1000km],14.666
IRQ_EXP01,MLT_IMP01,Sea,[1000km],7.69
IRQ_EXP01,ROU_IMP01,Sea,[1000km],8.169
IRQ_EXP01,SVN_IMP01,Sea,[1000km],8.163
IRQ_EXP01,SWE_IMP01,Sea,[1000km],13.799
IRQ_EXP01,NOR_IMP01,Sea,[1000km],13.799
IRQ_EXP01,BEL_IMP01,Sea,[1000km],12.963
IRQ_EXP01,CYP_IMP01,Sea,[1000km],6.867
IRQ_EXP01,ESP_IMP01,Sea,[1000km],9.77
IRQ_EXP01,FRA_IMP01,Sea,[1000km],8.282
IRQ_EXP01,GBR_IMP01,Sea,[1000km],12.49
IRQ_EXP01,GRC_IMP01,Sea,[1000km],7.1
IRQ_EXP01,HRV_IMP01,Sea,[1000km],8.09
IRQ_EXP01,ITA_IMP01,Sea,[1000km],7.96
IRQ_EXP01,LTU_IMP01,Sea,[1000km],14.604
IRQ_EXP01,NLD_IMP01,Sea,[1000km],12.894
IRQ_EXP01,POL_IMP01,Sea,[1000km],14.382
IRQ_EXP01,PRT_IMP01,Sea,[1000km],10.312
IRN_EXP01,BGR_IMP01,Sea,[1000km],7.195
IRN_EXP01,DNK_IMP01,Sea,[1000km],13.139
IRN_EXP01,EST_IMP01,Sea,[1000km],13.915
IRN_EXP01,FIN_IMP01,Sea,[1000km],13.931
IRN_EXP01,DEU_IMP01,Sea,[1000km],12.508
IRN_EXP01,IRL_IMP01,Sea,[1000km],11.757
IRN_EXP01,LVA_IMP01,Sea,[1000km],13.761
IRN_EXP01,MLT_IMP01,Sea,[1000km],7.03
IRN_EXP01,ROU_IMP01,Sea,[1000km],7.501
IRN_EXP01,SVN_IMP01,Sea,[1000km],7.503
IRN_EXP01,SWE_IMP01,Sea,[1000km],12.91
IRN_EXP01,NOR_IMP01,Sea,[1000km],12.895
IRN_EXP01,BEL_IMP01,Sea,[1000km],12.108
IRN_EXP01,CYP_IMP01,Sea,[1000km],6.183
IRN_EXP01,ESP_IMP01,Sea,[1000km],9.044
IRN_EXP01,FRA_IMP01,Sea,[1000km],7.622
IRN_EXP01,GBR_IMP01,Sea,[1000km],11.669
IRN_EXP01,GRC_IMP01,Sea,[1000km],6.44
IRN_EXP01,HRV_IMP01,Sea,[1000km],7.43
IRN_EXP01,ITA_IMP01,Sea,[1000km],7.3
IRN_EXP01,LTU_IMP01,Sea,[1000km],13.732
IRN_EXP01,NLD_IMP01,Sea,[1000km],12.042
IRN_EXP01,POL_IMP01,Sea,[1000km],13.51
IRN_EXP01,PRT_IMP01,Sea,[1000km],9.586
IDN_EXP01,BGR_IMP01,Sea,[1000km],11.266
IDN_EXP01,DNK_IMP01,Sea,[1000km],17.577
IDN_EXP01,EST_IMP01,Sea,[1000km],18.435
IDN_EXP01,FIN_IMP01,Sea,[1000km],18.477
IDN_EXP01,DEU_IMP01,Sea,[1000km],16.947
IDN_EXP01,IRL_IMP01,Sea,[1000km],16.08
IDN_EXP01,LVA_IMP01,Sea,[1000km],18.231
IDN_EXP01,MLT_IMP01,Sea,[1000km],11.101
IDN_EXP01,ROU_IMP01,Sea,[1000km],11.581
IDN_EXP01,SVN_IMP01,Sea,[1000km],11.575
IDN_EXP01,SWE_IMP01,Sea,[1000km],17.365
IDN_EXP01,NOR_IMP01,Sea,[1000km],17.366
IDN_EXP01,BEL_IMP01,Sea,[1000km],16.49
IDN_EXP01,CYP_IMP01,Sea,[1000km],10.279
IDN_EXP01,ESP_IMP01,Sea,[1000km],13.237
IDN_EXP01,FRA_IMP01,Sea,[1000km],11.693
IDN_EXP01,GBR_IMP01,Sea,[1000km],16.018
IDN_EXP01,GRC_IMP01,Sea,[1000km],10.512
IDN_EXP01,HRV_IMP01,Sea,[1000km],11.502
IDN_EXP01,ITA_IMP01,Sea,[1000km],11.371
IDN_EXP01,LTU_IMP01,Sea,[1000km],18.17
IDN_EXP01,NLD_IMP01,Sea,[1000km],16.421
IDN_EXP01,POL_IMP01,Sea,[1000km],17.948
IDN_EXP01,PRT_IMP01,Sea,[1000km],13.779
IND_EXP01,BGR_IMP01,Sea,[1000km],7.418
IND_EXP01,DNK_IMP01,Sea,[1000km],13.318
IND_EXP01,EST_IMP01,Sea,[1000km],14.177
IND_EXP01,FIN_IMP01,Sea,[1000km],14.219
IND_EXP01,DEU_IMP01,Sea,[1000km],12.688
IND_EXP01,IRL_IMP01,Sea,[1000km],11.941
IND_EXP01,LVA_IMP01,Sea,[1000km],13.973
IND_EXP01,MLT_IMP01,Sea,[1000km],7.254
IND_EXP01,ROU_IMP01,Sea,[1000km],7.711
IND_EXP01,SVN_IMP01,Sea,[1000km],7.727
IND_EXP01,SWE_IMP01,Sea,[1000km],13.107
IND_EXP01,NOR_IMP01,Sea,[1000km],13.107
IND_EXP01,BEL_IMP01,Sea,[1000km],12.287
IND_EXP01,CYP_IMP01,Sea,[1000km],6.381
IND_EXP01,ESP_IMP01,Sea,[1000km],9.254
IND_EXP01,FRA_IMP01,Sea,[1000km],7.846
IND_EXP01,GBR_IMP01,Sea,[1000km],11.848
IND_EXP01,GRC_IMP01,Sea,[1000km],6.664
IND_EXP01,HRV_IMP01,Sea,[1000km],7.654
IND_EXP01,ITA_IMP01,Sea,[1000km],7.524
IND_EXP01,LTU_IMP01,Sea,[1000km],13.912
IND_EXP01,NLD_IMP01,Sea,[1000km],12.222
IND_EXP01,POL_IMP01,Sea,[1000km],13.689
IND_EXP01,PRT_IMP01,Sea,[1000km],9.796
ISL_EXP01,BGR_IMP01,Sea,[1000km],6.798
ISL_EXP01,DNK_IMP01,Sea,[1000km],1.449
ISL_EXP01,EST_IMP01,Sea,[1000km],2.944
ISL_EXP01,FIN_IMP01,Sea,[1000km],3.064
ISL_EXP01,DEU_IMP01,Sea,[1000km],1.014
ISL_EXP01,IRL_IMP01,Sea,[1000km],1.187
ISL_EXP01,LVA_IMP01,Sea,[1000km],2.41
ISL_EXP01,MLT_IMP01,Sea,[1000km],5.113
ISL_EXP01,ROU_IMP01,Sea,[1000km],7.023
ISL_EXP01,SVN_IMP01,Sea,[1000km],6.405
ISL_EXP01,SWE_IMP01,Sea,[1000km],1.197
ISL_EXP01,NOR_IMP01,Sea,[1000km],1.397
ISL_EXP01,BEL_IMP01,Sea,[1000km],1.444
ISL_EXP01,CYP_IMP01,Sea,[1000km],7.067
ISL_EXP01,ESP_IMP01,Sea,[1000km],3.264
ISL_EXP01,FRA_IMP01,Sea,[1000km],4.582
ISL_EXP01,GBR_IMP01,Sea,[1000km],1.804
ISL_EXP01,GRC_IMP01,Sea,[1000km],6.058
ISL_EXP01,HRV_IMP01,Sea,[1000km],6.34
ISL_EXP01,ITA_IMP01,Sea,[1000km],5.015
ISL_EXP01,LTU_IMP01,Sea,[1000km],2.079
ISL_EXP01,NLD_IMP01,Sea,[1000km],1.452
ISL_EXP01,POL_IMP01,Sea,[1000km],1.731
ISL_EXP01,PRT_IMP01,Sea,[1000km],2.706
HKG_EXP01,BGR_IMP01,Sea,[1000km],13.626
HKG_EXP01,DNK_IMP01,Sea,[1000km],19.726
HKG_EXP01,EST_IMP01,Sea,[1000km],20.585
HKG_EXP01,FIN_IMP01,Sea,[1000km],20.626
HKG_EXP01,DEU_IMP01,Sea,[1000km],19.095
HKG_EXP01,IRL_IMP01,Sea,[1000km],18.294
HKG_EXP01,LVA_IMP01,Sea,[1000km],20.381
HKG_EXP01,MLT_IMP01,Sea,[1000km],13.462
HKG_EXP01,ROU_IMP01,Sea,[1000km],13.941
HKG_EXP01,SVN_IMP01,Sea,[1000km],13.935
HKG_EXP01,SWE_IMP01,Sea,[1000km],19.514
HKG_EXP01,NOR_IMP01,Sea,[1000km],19.515
HKG_EXP01,BEL_IMP01,Sea,[1000km],18.695
HKG_EXP01,CYP_IMP01,Sea,[1000km],12.639
HKG_EXP01,ESP_IMP01,Sea,[1000km],15.528
HKG_EXP01,FRA_IMP01,Sea,[1000km],14.054
HKG_EXP01,GBR_IMP01,Sea,[1000km],18.232
HKG_EXP01,GRC_IMP01,Sea,[1000km],12.872
HKG_EXP01,HRV_IMP01,Sea,[1000km],13.862
HKG_EXP01,ITA_IMP01,Sea,[1000km],13.732
HKG_EXP01,LTU_IMP01,Sea,[1000km],20.319
HKG_EXP01,NLD_IMP01,Sea,[1000km],18.629
HKG_EXP01,POL_IMP01,Sea,[1000km],20.097
HKG_EXP01,PRT_IMP01,Sea,[1000km],16.07
HND_EXP01,BGR_IMP01,Sea,[1000km],11.629
HND_EXP01,DNK_IMP01,Sea,[1000km],8.351
HND_EXP01,EST_IMP01,Sea,[1000km],8.963
HND_EXP01,FIN_IMP01,Sea,[1000km],8.986
HND_EXP01,DEU_IMP01,Sea,[1000km],7.638
HND_EXP01,IRL_IMP01,Sea,[1000km],6.788
HND_EXP01,LVA_IMP01,Sea,[1000km],8.75
HND_EXP01,MLT_IMP01,Sea,[1000km],10.029
HND_EXP01,ROU_IMP01,Sea,[1000km],11.932
HND_EXP01,SVN_IMP01,Sea,[1000km],11.49
HND_EXP01,SWE_IMP01,Sea,[1000km],7.853
HND_EXP01,NOR_IMP01,Sea,[1000km],7.631
HND_EXP01,BEL_IMP01,Sea,[1000km],7.422
HND_EXP01,CYP_IMP01,Sea,[1000km],12.486
HND_EXP01,ESP_IMP01,Sea,[1000km],8.183
HND_EXP01,FRA_IMP01,Sea,[1000km],9.254
HND_EXP01,GBR_IMP01,Sea,[1000km],7.086
HND_EXP01,GRC_IMP01,Sea,[1000km],10.985
HND_EXP01,HRV_IMP01,Sea,[1000km],11.41
HND_EXP01,ITA_IMP01,Sea,[1000km],9.549
HND_EXP01,LTU_IMP01,Sea,[1000km],8.936
HND_EXP01,NLD_IMP01,Sea,[1000km],7.369
HND_EXP01,POL_IMP01,Sea,[1000km],8.832
HND_EXP01,PRT_IMP01,Sea,[1000km],7.263
HTI_EXP01,BGR_IMP01,Sea,[1000km],9.995
HTI_EXP01,DNK_IMP01,Sea,[1000km],7.147
HTI_EXP01,EST_IMP01,Sea,[1000km],7.759
HTI_EXP01,FIN_IMP01,Sea,[1000km],7.782
HTI_EXP01,DEU_IMP01,Sea,[1000km],6.069
HTI_EXP01,IRL_IMP01,Sea,[1000km],5.27
HTI_EXP01,LVA_IMP01,Sea,[1000km],7.546
HTI_EXP01,MLT_IMP01,Sea,[1000km],8.395
HTI_EXP01,ROU_IMP01,Sea,[1000km],10.297
HTI_EXP01,SVN_IMP01,Sea,[1000km],9.856
HTI_EXP01,SWE_IMP01,Sea,[1000km],6.65
HTI_EXP01,NOR_IMP01,Sea,[1000km],6.533
HTI_EXP01,BEL_IMP01,Sea,[1000km],5.853
HTI_EXP01,CYP_IMP01,Sea,[1000km],10.786
HTI_EXP01,ESP_IMP01,Sea,[1000km],6.548
HTI_EXP01,FRA_IMP01,Sea,[1000km],7.619
HTI_EXP01,GBR_IMP01,Sea,[1000km],5.517
HTI_EXP01,GRC_IMP01,Sea,[1000km],9.35
HTI_EXP01,HRV_IMP01,Sea,[1000km],9.776
HTI_EXP01,ITA_IMP01,Sea,[1000km],7.914
HTI_EXP01,LTU_IMP01,Sea,[1000km],7.732
HTI_EXP01,NLD_IMP01,Sea,[1000km],5.799
HTI_EXP01,POL_IMP01,Sea,[1000km],7.628
HTI_EXP01,PRT_IMP01,Sea,[1000km],5.694
GUY_EXP01,BGR_IMP01,Sea,[1000km],9.193
GUY_EXP01,DNK_IMP01,Sea,[1000km],7.671
GUY_EXP01,EST_IMP01,Sea,[1000km],8.284
GUY_EXP01,FIN_IMP01,Sea,[1000km],8.306
GUY_EXP01,DEU_IMP01,Sea,[1000km],6.594
GUY_EXP01,IRL_IMP01,Sea,[1000km],6.211
GUY_EXP01,LVA_IMP01,Sea,[1000km],8.071
GUY_EXP01,MLT_IMP01,Sea,[1000km],7.593
GUY_EXP01,ROU_IMP01,Sea,[1000km],9.496
GUY_EXP01,SVN_IMP01,Sea,[1000km],9.054
GUY_EXP01,SWE_IMP01,Sea,[1000km],7.174
GUY_EXP01,NOR_IMP01,Sea,[1000km],7.278
GUY_EXP01,BEL_IMP01,Sea,[1000km],6.361
GUY_EXP01,CYP_IMP01,Sea,[1000km],10.069
GUY_EXP01,ESP_IMP01,Sea,[1000km],5.746
GUY_EXP01,FRA_IMP01,Sea,[1000km],6.817
GUY_EXP01,GBR_IMP01,Sea,[1000km],6.121
GUY_EXP01,GRC_IMP01,Sea,[1000km],8.549
GUY_EXP01,HRV_IMP01,Sea,[1000km],8.975
GUY_EXP01,ITA_IMP01,Sea,[1000km],7.113
GUY_EXP01,LTU_IMP01,Sea,[1000km],8.256
GUY_EXP01,NLD_IMP01,Sea,[1000km],6.294
GUY_EXP01,POL_IMP01,Sea,[1000km],8.152
GUY_EXP01,PRT_IMP01,Sea,[1000km],5.111
GNB_EXP01,BGR_IMP01,Sea,[1000km],6.687
GNB_EXP01,DNK_IMP01,Sea,[1000km],6.201
GNB_EXP01,EST_IMP01,Sea,[1000km],6.817
GNB_EXP01,FIN_IMP01,Sea,[1000km],6.833
GNB_EXP01,DEU_IMP01,Sea,[1000km],5.399
GNB_EXP01,IRL_IMP01,Sea,[1000km],4.947
GNB_EXP01,LVA_IMP01,Sea,[1000km],6.661
GNB_EXP01,MLT_IMP01,Sea,[1000km],5.086
GNB_EXP01,ROU_IMP01,Sea,[1000km],6.99
GNB_EXP01,SVN_IMP01,Sea,[1000km],6.534
GNB_EXP01,SWE_IMP01,Sea,[1000km],5.808
GNB_EXP01,NOR_IMP01,Sea,[1000km],5.851
GNB_EXP01,BEL_IMP01,Sea,[1000km],5.144
GNB_EXP01,CYP_IMP01,Sea,[1000km],7.185
GNB_EXP01,ESP_IMP01,Sea,[1000km],3.24
GNB_EXP01,FRA_IMP01,Sea,[1000km],4.311
GNB_EXP01,GBR_IMP01,Sea,[1000km],4.855
GNB_EXP01,GRC_IMP01,Sea,[1000km],6.042
GNB_EXP01,HRV_IMP01,Sea,[1000km],6.465
GNB_EXP01,ITA_IMP01,Sea,[1000km],4.606
GNB_EXP01,LTU_IMP01,Sea,[1000km],6.786
GNB_EXP01,NLD_IMP01,Sea,[1000km],5.086
GNB_EXP01,POL_IMP01,Sea,[1000km],6.622
GNB_EXP01,PRT_IMP01,Sea,[1000km],3.36
GIN_EXP01,BGR_IMP01,Sea,[1000km],7.067
GIN_EXP01,DNK_IMP01,Sea,[1000km],6.581
GIN_EXP01,EST_IMP01,Sea,[1000km],7.197
GIN_EXP01,FIN_IMP01,Sea,[1000km],7.213
GIN_EXP01,DEU_IMP01,Sea,[1000km],5.779
GIN_EXP01,IRL_IMP01,Sea,[1000km],5.314
GIN_EXP01,LVA_IMP01,Sea,[1000km],7.041
GIN_EXP01,MLT_IMP01,Sea,[1000km],5.466
GIN_EXP01,ROU_IMP01,Sea,[1000km],7.369
GIN_EXP01,SVN_IMP01,Sea,[1000km],6.901
GIN_EXP01,SWE_IMP01,Sea,[1000km],6.187
GIN_EXP01,NOR_IMP01,Sea,[1000km],6.231
GIN_EXP01,BEL_IMP01,Sea,[1000km],5.523
GIN_EXP01,CYP_IMP01,Sea,[1000km],7.552
GIN_EXP01,ESP_IMP01,Sea,[1000km],3.619
GIN_EXP01,FRA_IMP01,Sea,[1000km],4.691
GIN_EXP01,GBR_IMP01,Sea,[1000km],5.223
GIN_EXP01,GRC_IMP01,Sea,[1000km],6.422
GIN_EXP01,HRV_IMP01,Sea,[1000km],6.831
GIN_EXP01,ITA_IMP01,Sea,[1000km],4.986
GIN_EXP01,LTU_IMP01,Sea,[1000km],7.166
GIN_EXP01,NLD_IMP01,Sea,[1000km],5.466
GIN_EXP01,POL_IMP01,Sea,[1000km],6.989
GIN_EXP01,PRT_IMP01,Sea,[1000km],3.74
GTM_EXP01,BGR_IMP01,Sea,[1000km],12.968
GTM_EXP01,DNK_IMP01,Sea,[1000km],10.109
GTM_EXP01,EST_IMP01,Sea,[1000km],10.722
GTM_EXP01,FIN_IMP01,Sea,[1000km],10.744
GTM_EXP01,DEU_IMP01,Sea,[1000km],9.032
GTM_EXP01,IRL_IMP01,Sea,[1000km],8.649
GTM_EXP01,LVA_IMP01,Sea,[1000km],10.509
GTM_EXP01,MLT_IMP01,Sea,[1000km],11.367
GTM_EXP01,ROU_IMP01,Sea,[1000km],13.27
GTM_EXP01,SVN_IMP01,Sea,[1000km],12.829
GTM_EXP01,SWE_IMP01,Sea,[1000km],9.612
GTM_EXP01,NOR_IMP01,Sea,[1000km],9.717
GTM_EXP01,BEL_IMP01,Sea,[1000km],8.799
GTM_EXP01,CYP_IMP01,Sea,[1000km],13.839
GTM_EXP01,ESP_IMP01,Sea,[1000km],9.521
GTM_EXP01,FRA_IMP01,Sea,[1000km],10.592
GTM_EXP01,GBR_IMP01,Sea,[1000km],8.559
GTM_EXP01,GRC_IMP01,Sea,[1000km],12.323
GTM_EXP01,HRV_IMP01,Sea,[1000km],12.749
GTM_EXP01,ITA_IMP01,Sea,[1000km],10.887
GTM_EXP01,LTU_IMP01,Sea,[1000km],10.694
GTM_EXP01,NLD_IMP01,Sea,[1000km],8.733
GTM_EXP01,POL_IMP01,Sea,[1000km],10.59
GTM_EXP01,PRT_IMP01,Sea,[1000km],8.59
GUM_EXP01,BGR_IMP01,Sea,[1000km],15.291
GUM_EXP01,DNK_IMP01,Sea,[1000km],21.636
GUM_EXP01,EST_IMP01,Sea,[1000km],22.7
GUM_EXP01,FIN_IMP01,Sea,[1000km],22.767
GUM_EXP01,DEU_IMP01,Sea,[1000km],20.914
GUM_EXP01,IRL_IMP01,Sea,[1000km],19.989
GUM_EXP01,LVA_IMP01,Sea,[1000km],22.386
GUM_EXP01,MLT_IMP01,Sea,[1000km],15.126
GUM_EXP01,ROU_IMP01,Sea,[1000km],15.605
GUM_EXP01,SVN_IMP01,Sea,[1000km],15.6
GUM_EXP01,SWE_IMP01,Sea,[1000km],21.453
GUM_EXP01,NOR_IMP01,Sea,[1000km],21.49
GUM_EXP01,BEL_IMP01,Sea,[1000km],20.4
GUM_EXP01,CYP_IMP01,Sea,[1000km],14.303
GUM_EXP01,ESP_IMP01,Sea,[1000km],17.207
GUM_EXP01,FRA_IMP01,Sea,[1000km],15.718
GUM_EXP01,GBR_IMP01,Sea,[1000km],19.927
GUM_EXP01,GRC_IMP01,Sea,[1000km],14.537
GUM_EXP01,HRV_IMP01,Sea,[1000km],15.526
GUM_EXP01,ITA_IMP01,Sea,[1000km],15.396
GUM_EXP01,LTU_IMP01,Sea,[1000km],22.235
GUM_EXP01,NLD_IMP01,Sea,[1000km],20.33
GUM_EXP01,POL_IMP01,Sea,[1000km],21.973
GUM_EXP01,PRT_IMP01,Sea,[1000km],17.748
GLP_EXP01,BGR_IMP01,Sea,[1000km],9.065
GLP_EXP01,DNK_IMP01,Sea,[1000km],6.732
GLP_EXP01,EST_IMP01,Sea,[1000km],7.344
GLP_EXP01,FIN_IMP01,Sea,[1000km],7.367
GLP_EXP01,DEU_IMP01,Sea,[1000km],5.654
GLP_EXP01,IRL_IMP01,Sea,[1000km],5.272
GLP_EXP01,LVA_IMP01,Sea,[1000km],7.131
GLP_EXP01,MLT_IMP01,Sea,[1000km],7.465
GLP_EXP01,ROU_IMP01,Sea,[1000km],9.368
GLP_EXP01,SVN_IMP01,Sea,[1000km],8.926
GLP_EXP01,SWE_IMP01,Sea,[1000km],6.235
GLP_EXP01,NOR_IMP01,Sea,[1000km],6.339
GLP_EXP01,BEL_IMP01,Sea,[1000km],5.421
GLP_EXP01,CYP_IMP01,Sea,[1000km],9.92
GLP_EXP01,ESP_IMP01,Sea,[1000km],5.618
GLP_EXP01,FRA_IMP01,Sea,[1000km],6.689
GLP_EXP01,GBR_IMP01,Sea,[1000km],5.182
GLP_EXP01,GRC_IMP01,Sea,[1000km],8.421
GLP_EXP01,HRV_IMP01,Sea,[1000km],8.847
GLP_EXP01,ITA_IMP01,Sea,[1000km],6.985
GLP_EXP01,LTU_IMP01,Sea,[1000km],7.317
GLP_EXP01,NLD_IMP01,Sea,[1000km],5.355
GLP_EXP01,POL_IMP01,Sea,[1000km],7.213
GLP_EXP01,PRT_IMP01,Sea,[1000km],4.701
GRD_EXP01,BGR_IMP01,Sea,[1000km],9.251
GRD_EXP01,DNK_IMP01,Sea,[1000km],7.186
GRD_EXP01,EST_IMP01,Sea,[1000km],7.799
GRD_EXP01,FIN_IMP01,Sea,[1000km],7.821
GRD_EXP01,DEU_IMP01,Sea,[1000km],6.109
GRD_EXP01,IRL_IMP01,Sea,[1000km],5.726
GRD_EXP01,LVA_IMP01,Sea,[1000km],7.586
GRD_EXP01,MLT_IMP01,Sea,[1000km],7.65
GRD_EXP01,ROU_IMP01,Sea,[1000km],9.553
GRD_EXP01,SVN_IMP01,Sea,[1000km],9.112
GRD_EXP01,SWE_IMP01,Sea,[1000km],6.689
GRD_EXP01,NOR_IMP01,Sea,[1000km],6.793
GRD_EXP01,BEL_IMP01,Sea,[1000km],5.876
GRD_EXP01,CYP_IMP01,Sea,[1000km],10.153
GRD_EXP01,ESP_IMP01,Sea,[1000km],5.804
GRD_EXP01,FRA_IMP01,Sea,[1000km],6.875
GRD_EXP01,GBR_IMP01,Sea,[1000km],5.636
GRD_EXP01,GRC_IMP01,Sea,[1000km],8.606
GRD_EXP01,HRV_IMP01,Sea,[1000km],9.032
GRD_EXP01,ITA_IMP01,Sea,[1000km],7.17
GRD_EXP01,LTU_IMP01,Sea,[1000km],7.771
GRD_EXP01,NLD_IMP01,Sea,[1000km],5.809
GRD_EXP01,POL_IMP01,Sea,[1000km],7.667
GRD_EXP01,PRT_IMP01,Sea,[1000km],4.844
GRL_EXP01,BGR_IMP01,Sea,[1000km],6.9
GRL_EXP01,DNK_IMP01,Sea,[1000km],3.977
GRL_EXP01,EST_IMP01,Sea,[1000km],5.183
GRL_EXP01,FIN_IMP01,Sea,[1000km],5.225
GRL_EXP01,DEU_IMP01,Sea,[1000km],3.467
GRL_EXP01,IRL_IMP01,Sea,[1000km],2.497
GRL_EXP01,LVA_IMP01,Sea,[1000km],4.833
GRL_EXP01,MLT_IMP01,Sea,[1000km],5.038
GRL_EXP01,ROU_IMP01,Sea,[1000km],7.175
GRL_EXP01,SVN_IMP01,Sea,[1000km],6.428
GRL_EXP01,SWE_IMP01,Sea,[1000km],3.791
GRL_EXP01,NOR_IMP01,Sea,[1000km],3.9
GRL_EXP01,BEL_IMP01,Sea,[1000km],3.135
GRL_EXP01,CYP_IMP01,Sea,[1000km],6.9
GRL_EXP01,ESP_IMP01,Sea,[1000km],3.19
GRL_EXP01,FRA_IMP01,Sea,[1000km],4.925
