Country,Energy_type,Unit,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
SDN,PV,[MW],14.1720537,17.7859274,19,51.19976494,83.39952988,115.5992948,147.7990597,179.9988246,212.1985896,244.3983545,276.5981195,308.7978843,340.9976493,373.1974142,456.3401293,539.4828444,622.6255594,705.7682745,788.9109896,872.0537046,955.1964197,1038.339135,1121.48185,1204.624565,1343.038289,1481.452014,1619.865738,1758.279463,1896.693187,2035.106912,2173.520636,2311.934361,2450.348086,2588.76181
SEN,Onshore,[MW],51.45797599,49.14236707,50,96.91252144,143.8250429,190.7375643,237.6500858,284.5626072,331.4751286,378.3876501,425.3001715,472.212693,519.1252144,566.0377358,734.1337907,902.2298456,1070.325901,1238.421955,1406.51801,1574.614065,1742.71012,1910.806175,2078.90223,2246.998285,2560.891938,2874.785592,3188.679245,3502.572899,3816.466552,4130.360206,4444.253859,4758.147513,5072.041166,5385.93482
SEN,PV,[MW],99.9502735,125.4375932,134,361.093079,588.1861581,815.2792368,1042.372316,1269.465395,1496.558474,1723.651553,1950.744632,2177.837711,2404.93079,2632.023869,3218.398807,3804.773744,4391.148682,4977.52362,5563.898558,6150.273496,6736.648434,7323.023371,7909.398309,8495.773247,9471.954252,10448.13526,11424.31626,12400.49727,13376.67827,14352.85927,15329.04028,16305.22128,17281.40229,18257.58329
SLE,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLE,PV,[MW],2.983590254,3.744405768,4,10.77889788,17.55779576,24.33669364,31.11559152,37.8944894,44.67338728,51.45228516,58.23118304,65.01008091,71.7889788,78.56787668,96.07160617,113.5753357,131.0790651,148.5827946,166.0865241,183.5902536,201.0939831,218.5977126,236.1014421,253.6051716,282.744903,311.8846345,341.024366,370.1640975,399.3038289,428.4435604,457.5832919,486.7230234,515.8627548,545.0024863
SOM,Onshore,[MW],4.116638079,3.931389365,4,7.753001715,11.50600343,15.25900515,19.01200686,22.76500858,26.51801029,30.27101201,34.02401372,37.77701544,41.53001715,45.28301887,58.73070326,72.17838765,85.62607204,99.07375643,112.5214408,125.9691252,139.4168096,152.864494,166.3121784,179.7598628,204.8713551,229.9828473,255.0943396,280.2058319,305.3173242,330.4288165,355.5403087,380.651801,405.7632933,430.8747856
SOM,Onshore,[MW],4.116638079,3.931389365,4,7.753001715,11.50600343,15.25900515,19.01200686,22.76500858,26.51801029,30.27101201,34.02401372,37.77701544,41.53001715,45.28301887,58.73070326,72.17838765,85.62607204,99.07375643,112.5214408,125.9691252,139.4168096,152.864494,166.3121784,179.7598628,204.8713551,229.9828473,255.0943396,280.2058319,305.3173242,330.4288165,355.5403087,380.651801,405.7632933,430.8747856
SOM,Onshore,[MW],4.116638079,3.931389365,4,7.753001715,11.50600343,15.25900515,19.01200686,22.76500858,26.51801029,30.27101201,34.02401372,37.77701544,41.53001715,45.28301887,58.73070326,72.17838765,85.62607204,99.07375643,112.5214408,125.9691252,139.4168096,152.864494,166.3121784,179.7598628,204.8713551,229.9828473,255.0943396,280.2058319,305.3173242,330.4288165,355.5403087,380.651801,405.7632933,430.8747856
SOM,Onshore,[MW],4.116638079,3.931389365,4,7.753001715,11.50600343,15.25900515,19.01200686,22.76500858,26.51801029,30.27101201,34.02401372,37.77701544,41.53001715,45.28301887,58.73070326,72.17838765,85.62607204,99.07375643,112.5214408,125.9691252,139.4168096,152.864494,166.3121784,179.7598628,204.8713551,229.9828473,255.0943396,280.2058319,305.3173242,330.4288165,355.5403087,380.651801,405.7632933,430.8747856
SOM,PV,[MW],5.221282944,6.552710094,7,18.86307129,30.72614259,42.58921386,54.45228515,66.31535645,78.17842774,90.04149903,101.9045703,113.7676416,125.6307129,137.4937842,168.1253108,198.7568374,229.388364,260.0198906,290.6514172,321.2829438,351.9144704,382.545997,413.1775236,443.8090502,494.8035803,545.7981104,596.7926405,647.7871706,698.7817006,749.7762307,800.7707608,851.7652909,902.759821,953.7543511
SOM,PV,[MW],5.221282944,6.552710094,7,18.86307129,30.72614259,42.58921386,54.45228515,66.31535645,78.17842774,90.04149903,101.9045703,113.7676416,125.6307129,137.4937842,168.1253108,198.7568374,229.388364,260.0198906,290.6514172,321.2829438,351.9144704,382.545997,413.1775236,443.8090502,494.8035803,545.7981104,596.7926405,647.7871706,698.7817006,749.7762307,800.7707608,851.7652909,902.759821,953.7543511
SOM,PV,[MW],5.221282944,6.552710094,7,18.86307129,30.72614259,42.58921386,54.45228515,66.31535645,78.17842774,90.04149903,101.9045703,113.7676416,125.6307129,137.4937842,168.1253108,198.7568374,229.388364,260.0198906,290.6514172,321.2829438,351.9144704,382.545997,413.1775236,443.8090502,494.8035803,545.7981104,596.7926405,647.7871706,698.7817006,749.7762307,800.7707608,851.7652909,902.759821,953.7543511
SOM,PV,[MW],5.221282944,6.552710094,7,18.86307129,30.72614259,42.58921386,54.45228515,66.31535645,78.17842774,90.04149903,101.9045703,113.7676416,125.6307129,137.4937842,168.1253108,198.7568374,229.388364,260.0198906,290.6514172,321.2829438,351.9144704,382.545997,413.1775236,443.8090502,494.8035803,545.7981104,596.7926405,647.7871706,698.7817006,749.7762307,800.7707608,851.7652909,902.759821,953.7543511
SSD,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,PV,[MW],0.745897563,0.936101442,1,2.69472447,4.389448941,6.084173409,7.778897879,9.47362235,11.16834682,12.86307129,14.55779576,16.25252023,17.9472447,19.64196917,24.01790154,28.39383391,32.76976629,37.14569866,41.52163103,45.8975634,50.27349577,54.64942815,59.02536052,63.40129289,70.68622576,77.97115863,85.2560915,92.54102437,99.82595724,107.1108901,114.395823,121.6807558,128.9656887,136.2506216
STP,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STP,PV,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWZ,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,PV,[MW],0.745897563,0.936101442,1,2.69472447,4.389448941,6.084173409,7.778897879,9.47362235,11.16834682,12.86307129,14.55779576,16.25252023,17.9472447,19.64196917,24.01790154,28.39383391,32.76976629,37.14569866,41.52163103,45.8975634,50.27349577,54.64942815,59.02536052,63.40129289,70.68622576,77.97115863,85.2560915,92.54102437,99.82595724,107.1108901,114.395823,121.6807558,128.9656887,136.2506216
SYC,Onshore,[MW],6.174957118,5.897084048,6,11.62950257,17.25900515,22.88850772,28.51801029,34.14751286,39.77701544,45.40651801,51.03602058,56.66552316,62.29502573,67.9245283,88.09605489,108.2675815,128.4391081,148.6106346,168.7821612,188.9536878,209.1252144,229.296741,249.4682676,269.6397942,307.3070326,344.974271,382.6415094,420.3087479,457.9759863,495.6432247,533.3104631,570.9777015,608.64494,646.3121784
SYC,PV,[MW],2.23769269,2.808304326,3,8.084173411,13.16834682,18.25252023,23.33669364,28.42086705,33.50504046,38.58921387,43.67338728,48.75756069,53.8417341,58.92590751,72.05370462,85.18150174,98.30929886,111.437096,124.5648931,137.6926902,150.8204873,163.9482844,177.0760816,190.2038787,212.0586773,233.9134759,255.7682745,277.6230731,299.4778717,321.3326703,343.1874689,365.0422675,386.8970661,408.7518647
TCD,Onshore,[MW],1.02915952,0.982847341,1,1.938250429,2.876500858,3.814751286,4.753001715,5.691252144,6.629502573,7.567753002,8.506003431,9.444253859,10.38250429,11.32075472,14.68267581,18.04459691,21.40651801,24.76843911,28.13036021,31.4922813,34.8542024,38.2161235,41.5780446,44.93996569,51.21783877,57.49571184,63.77358491,70.05145798,76.32933105,82.60720412,88.88507719,95.16295026,101.4408233,107.7186964
TCD,PV,[MW],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,PV,[MW],2.23769269,2.808304326,3,8.084173411,13.16834682,18.25252023,23.33669364,28.42086705,33.50504046,38.58921387,43.67338728,48.75756069,53.8417341,58.92590751,72.05370462,85.18150174,98.30929886,111.437096,124.5648931,137.6926902,150.8204873,163.9482844,177.0760816,190.2038787,212.0586773,233.9134759,255.7682745,277.6230731,299.4778717,321.3326703,343.1874689,365.0422675,386.8970661,408.7518647
TZA,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,PV,[MW],19.39333665,24.33863749,26,70.06283623,114.1256725,158.1885086,202.2513449,246.3141811,290.3770173,334.4398536,378.5026898,422.5655259,466.6283622,510.6911984,624.4654401,738.2396818,852.0139234,965.7881651,1079.562407,1193.336648,1307.11089,1420.885132,1534.659373,1648.433615,1837.84187,2027.250124,2216.658379,2406.066634,2595.474888,2784.883143,2974.291397,3163.699652,3353.107907,3542.516161
UGA,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,PV,[MW],61.1636002,76.76031825,82,220.9674066,359.9348131,498.9022195,637.8696261,776.8370327,915.8044392,1054.771846,1193.739252,1332.706659,1471.674065,1610.641472,1969.467926,2328.294381,2687.120835,3045.94729,3404.773744,3763.600199,4122.426653,4481.253108,4840.079562,5198.906017,5796.270512,6393.635007,6990.999503,7588.363998,8185.728493,8783.092989,9380.457484,9977.821979,10575.18647,11172.55097
ZAF,Onshore,[MW],2155.060034,2058.082333,2094,4058.696398,6023.392796,7988.089194,9952.785592,11917.48199,13882.17839,15846.87479,17811.57118,19776.26758,21740.96398,23705.66038,30745.52316,37785.38593,44825.24871,51865.11149,58904.97427,65944.83705,72984.69983,80024.56261,87064.42539,94104.28816,107250.1544,120396.0206,133541.8868,146687.753,159833.6192,172979.4854,186125.3516,199271.2178,212417.084,225562.9503
ZAF,PV,[MW],1910.24366,2397.355793,2561,6901.189369,11241.37874,15581.5681,19921.75747,24261.94684,28602.13621,32942.32557,37282.51494,41622.70431,45962.89367,50303.08304,61509.84585,72716.60865,83923.37146,95130.13426,106336.8971,117543.6599,128750.4227,139957.1855,151163.9483,162370.7111,181027.4242,199684.1372,218340.8503,236997.5634,255654.2765,274310.9896,292967.7026,311624.4157,330281.1288,348937.8419
ZMB,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,PV,[MW],71.60616609,89.86573844,96,258.6935492,421.3870983,584.0806472,746.7741964,909.4677456,1072.161295,1234.854844,1397.548393,1560.241942,1722.935491,1885.62904,2305.718548,2725.808056,3145.897563,3565.987071,3986.076579,4406.166087,4826.255594,5246.345102,5666.43461,6086.524117,6785.877673,7485.231228,8184.584784,8883.938339,9583.291895,10282.64545,10981.99901,11681.35256,12380.70612,13080.05967
ZWE,Onshore,[MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,PV,[MW],8.950770761,11.2332173,12,32.33669364,52.67338729,73.01008091,93.34677455,113.6834682,134.0201618,154.3568555,174.6935491,195.0302427,215.3669364,235.70363,288.2148185,340.726007,393.2371954,445.7483839,498.2595724,550.7707608,603.2819493,655.7931377,708.3043262,760.8155147,848.2347091,935.6539035,1023.073098,1110.492292,1197.911487,1285.330681,1372.749876,1460.16907,1547.588265,1635.007459
