id_init,Ctry_iso3,Id,Longitude,Latitude
5125,IND,"2188",85.5000114590,22.1236001620
5126,IND,"2189",85.5000114590,19.1236001620
5181,IND,"2190",88.5000114590,28.1236001620
5182,IND,"2191",88.5000114590,25.1236001620
5183,IND,"2192",88.5000114590,22.1236001620
5239,IND,"2193",91.5000114590,28.1236001620
5240,IND,"2194",91.5000114590,25.1236001620
5241,IND,"2195",91.5000114590,22.1236001620
5244,IND,"2196",91.5000114590,13.1236001620
5245,IND,"2197",91.5000114590,10.1236001620
5297,IND,"2198",94.5000114590,28.1236001620
5298,IND,"2199",94.5000114590,25.1236001620
5299,IND,"2200",94.5000114590,22.1236001620
5302,IND,"2201",94.5000114590,13.1236001620
5304,IND,"2202",94.5000114590,7.1236001620
5355,IND,"2203",97.5000114590,28.1236001620
4423,IRN,"2204",49.5000114590,40.1236001620
4424,IRN,"2205",49.5000114590,37.1236001620
4425,IRN,"2206",49.5000114590,34.1236001620
4427,IRN,"2207",49.5000114590,28.1236001620
4481,IRN,"2208",52.5000114590,40.1236001620
4482,IRN,"2209",52.5000114590,37.1236001620
4483,IRN,"2210",52.5000114590,34.1236001620
4484,IRN,"2211",52.5000114590,31.1236001620
4485,IRN,"2212",52.5000114590,28.1236001620
4540,IRN,"2213",55.5000114590,37.1236001620
4541,IRN,"2214",55.5000114590,34.1236001620
4542,IRN,"2215",55.5000114590,31.1236001620
4543,IRN,"2216",55.5000114590,28.1236001620
4544,IRN,"2217",55.5000114590,25.1236001620
4598,IRN,"2218",58.5000114590,37.1236001620
4599,IRN,"2219",58.5000114590,34.1236001620
4600,IRN,"2220",58.5000114590,31.1236001620
4601,IRN,"2221",58.5000114590,28.1236001620
4602,IRN,"2222",58.5000114590,25.1236001620
4660,IRN,"2223",61.5000114590,25.1236001620
4899,MDV,"2224",73.5000114590,4.1236001620
4900,MDV,"2225",73.5000114590,1.1236001620
4901,MDV,"2226",73.5000114590,-1.8763998380
4488,OMN,"2227",52.5000114590,19.1236001620
4489,OMN,"2228",52.5000114590,16.1236001620
4545,OMN,"2229",55.5000114590,22.1236001620
4546,OMN,"2230",55.5000114590,19.1236001620
4547,OMN,"2231",55.5000114590,16.1236001620
4603,OMN,"2232",58.5000114590,22.1236001620
4604,OMN,"2233",58.5000114590,19.1236001620
4718,PAK,"2234",64.5000114590,25.1236001620
4775,PAK,"2235",67.5000114590,28.1236001620
4946,PAK,"2236",76.5000114590,37.1236001620
4486,QAT,"2237",52.5000114590,25.1236001620
4196,SAU,"2238",37.5000114590,25.1236001620
4253,SAU,"2239",40.5000114590,28.1236001620
4254,SAU,"2240",40.5000114590,25.1236001620
4255,SAU,"2241",40.5000114590,22.1236001620
4256,SAU,"2242",40.5000114590,19.1236001620
4312,SAU,"2243",43.5000114590,25.1236001620
4313,SAU,"2244",43.5000114590,22.1236001620
4314,SAU,"2245",43.5000114590,19.1236001620
4315,SAU,"2246",43.5000114590,16.1236001620
4370,SAU,"2247",46.5000114590,25.1236001620
4371,SAU,"2248",46.5000114590,22.1236001620
4372,SAU,"2249",46.5000114590,19.1236001620
4373,SAU,"2250",46.5000114590,16.1236001620
4429,SAU,"2251",49.5000114590,22.1236001620
4430,SAU,"2252",49.5000114590,19.1236001620
4487,SAU,"2253",52.5000114590,22.1236001620
4320,SOM,"2254",43.5000114590,1.1236001620
4321,SOM,"2255",43.5000114590,-1.8763998380
4378,SOM,"2256",46.5000114590,1.1236001620
4432,SOM,"2257",49.5000114590,13.1236001620
4433,SOM,"2258",49.5000114590,10.1236001620
4434,SOM,"2259",49.5000114590,7.1236001620
4435,SOM,"2260",49.5000114590,4.1236001620
4490,SOM,"2261",52.5000114590,13.1236001620
4491,SOM,"2262",52.5000114590,10.1236001620
5071,LKA,"2263",82.5000114590,10.1236001620
5072,LKA,"2264",82.5000114590,7.1236001620
4771,TJK,"2265",67.5000114590,40.1236001620
4829,TJK,"2266",70.5000114590,40.1236001620
4887,TJK,"2267",73.5000114590,40.1236001620
4480,TKM,"2268",52.5000114590,43.1236001620
4538,TKM,"2269",55.5000114590,43.1236001620
4539,TKM,"2270",55.5000114590,40.1236001620
4596,TKM,"2271",58.5000114590,43.1236001620
4597,TKM,"2272",58.5000114590,40.1236001620
4654,TKM,"2273",61.5000114590,43.1236001620
4655,TKM,"2274",61.5000114590,40.1236001620
4713,TKM,"2275",64.5000114590,40.1236001620
4374,YEM,"2276",46.5000114590,13.1236001620
4431,YEM,"2277",49.5000114590,16.1236001620
4548,YEM,"2278",55.5000114590,13.1236001620
4422,AZE,"2279",49.5000114590,43.1236001620
4362,KAZ,"2280",46.5000114590,49.1236001620
4419,KAZ,"2281",49.5000114590,52.1236001620
4420,KAZ,"2282",49.5000114590,49.1236001620
4421,KAZ,"2283",49.5000114590,46.1236001620
4477,KAZ,"2284",52.5000114590,52.1236001620
4478,KAZ,"2285",52.5000114590,49.1236001620
4479,KAZ,"2286",52.5000114590,46.1236001620
4535,KAZ,"2287",55.5000114590,52.1236001620
4536,KAZ,"2288",55.5000114590,49.1236001620
4537,KAZ,"2289",55.5000114590,46.1236001620
4593,KAZ,"2290",58.5000114590,52.1236001620
4594,KAZ,"2291",58.5000114590,49.1236001620
4595,KAZ,"2292",58.5000114590,46.1236001620
4650,KAZ,"2293",61.5000114590,55.1236001620
4651,KAZ,"2294",61.5000114590,52.1236001620
4652,KAZ,"2295",61.5000114590,49.1236001620
4653,KAZ,"2296",61.5000114590,46.1236001620
4708,KAZ,"2297",64.5000114590,55.1236001620
4709,KAZ,"2298",64.5000114590,52.1236001620
4710,KAZ,"2299",64.5000114590,49.1236001620
4711,KAZ,"2300",64.5000114590,46.1236001620
4712,KAZ,"2301",64.5000114590,43.1236001620
4766,KAZ,"2302",67.5000114590,55.1236001620
4767,KAZ,"2303",67.5000114590,52.1236001620
4768,KAZ,"2304",67.5000114590,49.1236001620
4769,KAZ,"2305",67.5000114590,46.1236001620
4770,KAZ,"2306",67.5000114590,43.1236001620
4824,KAZ,"2307",70.5000114590,55.1236001620
4825,KAZ,"2308",70.5000114590,52.1236001620
4826,KAZ,"2309",70.5000114590,49.1236001620
4827,KAZ,"2310",70.5000114590,46.1236001620
4828,KAZ,"2311",70.5000114590,43.1236001620
4882,KAZ,"2312",73.5000114590,55.1236001620
4883,KAZ,"2313",73.5000114590,52.1236001620
4884,KAZ,"2314",73.5000114590,49.1236001620
4885,KAZ,"2315",73.5000114590,46.1236001620
4886,KAZ,"2316",73.5000114590,43.1236001620
4940,KAZ,"2317",76.5000114590,55.1236001620
4941,KAZ,"2318",76.5000114590,52.1236001620
4942,KAZ,"2319",76.5000114590,49.1236001620
4943,KAZ,"2320",76.5000114590,46.1236001620
4944,KAZ,"2321",76.5000114590,43.1236001620
4999,KAZ,"2322",79.5000114590,52.1236001620
5000,KAZ,"2323",79.5000114590,49.1236001620
5001,KAZ,"2324",79.5000114590,46.1236001620
5002,KAZ,"2325",79.5000114590,43.1236001620
5057,KAZ,"2326",82.5000114590,52.1236001620
5058,KAZ,"2327",82.5000114590,49.1236001620
5059,KAZ,"2328",82.5000114590,46.1236001620
5115,KAZ,"2329",85.5000114590,52.1236001620
5116,KAZ,"2330",85.5000114590,49.1236001620
5117,KAZ,"2331",85.5000114590,46.1236001620
5174,KAZ,"2332",88.5000114590,49.1236001620
4945,KGZ,"2333",76.5000114590,40.1236001620
5003,KGZ,"2334",79.5000114590,40.1236001620
5542,CXR,"2335",106.5000114590,-10.8763998380
5368,CCK,"2336",97.5000114590,-10.8763998380
5305,IDN,"2337",94.5000114590,4.1236001620
5306,IDN,"2338",94.5000114590,1.1236001620
5363,IDN,"2339",97.5000114590,4.1236001620
5364,IDN,"2340",97.5000114590,1.1236001620
5365,IDN,"2341",97.5000114590,-1.8763998380
5421,IDN,"2342",100.5000114590,4.1236001620
5422,IDN,"2343",100.5000114590,1.1236001620
5423,IDN,"2344",100.5000114590,-1.8763998380
5424,IDN,"2345",100.5000114590,-4.8763998380
5480,IDN,"2346",103.5000114590,1.1236001620
5481,IDN,"2347",103.5000114590,-1.8763998380
5482,IDN,"2348",103.5000114590,-4.8763998380
5537,IDN,"2349",106.5000114590,4.1236001620
5539,IDN,"2350",106.5000114590,-1.8763998380
5540,IDN,"2351",106.5000114590,-4.8763998380
5541,IDN,"2352",106.5000114590,-7.8763998380
5595,IDN,"2353",109.5000114590,4.1236001620
5596,IDN,"2354",109.5000114590,1.1236001620
5597,IDN,"2355",109.5000114590,-1.8763998380
5598,IDN,"2356",109.5000114590,-4.8763998380
5599,IDN,"2357",109.5000114590,-7.8763998380
5654,IDN,"2358",112.5000114590,1.1236001620
5655,IDN,"2359",112.5000114590,-1.8763998380
5656,IDN,"2360",112.5000114590,-4.8763998380
5657,IDN,"2361",112.5000114590,-7.8763998380
5711,IDN,"2362",115.5000114590,4.1236001620
5712,IDN,"2363",115.5000114590,1.1236001620
5713,IDN,"2364",115.5000114590,-1.8763998380
5714,IDN,"2365",115.5000114590,-4.8763998380
5715,IDN,"2366",115.5000114590,-7.8763998380
5769,IDN,"2367",118.5000114590,4.1236001620
5770,IDN,"2368",118.5000114590,1.1236001620
5771,IDN,"2369",118.5000114590,-1.8763998380
5772,IDN,"2370",118.5000114590,-4.8763998380
5773,IDN,"2371",118.5000114590,-7.8763998380
5774,IDN,"2372",118.5000114590,-10.8763998380
5828,IDN,"2373",121.5000114590,1.1236001620
5829,IDN,"2374",121.5000114590,-1.8763998380
5830,IDN,"2375",121.5000114590,-4.8763998380
5831,IDN,"2376",121.5000114590,-7.8763998380
5832,IDN,"2377",121.5000114590,-10.8763998380
5885,IDN,"2378",124.5000114590,4.1236001620
5886,IDN,"2379",124.5000114590,1.1236001620
5887,IDN,"2380",124.5000114590,-1.8763998380
5888,IDN,"2381",124.5000114590,-4.8763998380
5889,IDN,"2382",124.5000114590,-7.8763998380
5890,IDN,"2383",124.5000114590,-10.8763998380
5943,IDN,"2384",127.5000114590,4.1236001620
5944,IDN,"2385",127.5000114590,1.1236001620
5945,IDN,"2386",127.5000114590,-1.8763998380
5946,IDN,"2387",127.5000114590,-4.8763998380
5947,IDN,"2388",127.5000114590,-7.8763998380
6002,IDN,"2389",130.5000114590,1.1236001620
6003,IDN,"2390",130.5000114590,-1.8763998380
6004,IDN,"2391",130.5000114590,-4.8763998380
6005,IDN,"2392",130.5000114590,-7.8763998380
6060,IDN,"2393",133.5000114590,1.1236001620
6061,IDN,"2394",133.5000114590,-1.8763998380
6062,IDN,"2395",133.5000114590,-4.8763998380
6063,IDN,"2396",133.5000114590,-7.8763998380
6119,IDN,"2397",136.5000114590,-1.8763998380
6120,IDN,"2398",136.5000114590,-4.8763998380
6121,IDN,"2399",136.5000114590,-7.8763998380
6177,IDN,"2400",139.5000114590,-1.8763998380
6178,IDN,"2401",139.5000114590,-4.8763998380
6179,IDN,"2402",139.5000114590,-7.8763998380
6235,IDN,"2403",142.5000114590,-1.8763998380
6236,IDN,"2404",142.5000114590,-4.8763998380
6237,IDN,"2405",142.5000114590,-7.8763998380
5662,AUS,"2406",112.5000114590,-22.8763998380
5663,AUS,"2407",112.5000114590,-25.8763998380
5719,AUS,"2408",115.5000114590,-19.8763998380
5720,AUS,"2409",115.5000114590,-22.8763998380
5721,AUS,"2410",115.5000114590,-25.8763998380
5722,AUS,"2411",115.5000114590,-28.8763998380
5723,AUS,"2412",115.5000114590,-31.8763998380
5724,AUS,"2413",115.5000114590,-34.8763998380
5777,AUS,"2414",118.5000114590,-19.8763998380
5778,AUS,"2415",118.5000114590,-22.8763998380
5779,AUS,"2416",118.5000114590,-25.8763998380
5780,AUS,"2417",118.5000114590,-28.8763998380
5781,AUS,"2418",118.5000114590,-31.8763998380
5782,AUS,"2419",118.5000114590,-34.8763998380
5834,AUS,"2420",121.5000114590,-16.8763998380
5835,AUS,"2421",121.5000114590,-19.8763998380
5836,AUS,"2422",121.5000114590,-22.8763998380
5837,AUS,"2423",121.5000114590,-25.8763998380
5838,AUS,"2424",121.5000114590,-28.8763998380
5839,AUS,"2425",121.5000114590,-31.8763998380
5840,AUS,"2426",121.5000114590,-34.8763998380
5891,AUS,"2427",124.5000114590,-13.8763998380
5892,AUS,"2428",124.5000114590,-16.8763998380
5893,AUS,"2429",124.5000114590,-19.8763998380
5894,AUS,"2430",124.5000114590,-22.8763998380
5895,AUS,"2431",124.5000114590,-25.8763998380
5896,AUS,"2432",124.5000114590,-28.8763998380
5897,AUS,"2433",124.5000114590,-31.8763998380
5898,AUS,"2434",124.5000114590,-34.8763998380
5949,AUS,"2435",127.5000114590,-13.8763998380
5950,AUS,"2436",127.5000114590,-16.8763998380
5951,AUS,"2437",127.5000114590,-19.8763998380
5952,AUS,"2438",127.5000114590,-22.8763998380
5953,AUS,"2439",127.5000114590,-25.8763998380
5954,AUS,"2440",127.5000114590,-28.8763998380
5955,AUS,"2441",127.5000114590,-31.8763998380
6006,AUS,"2442",130.5000114590,-10.8763998380
6007,AUS,"2443",130.5000114590,-13.8763998380
6008,AUS,"2444",130.5000114590,-16.8763998380
6009,AUS,"2445",130.5000114590,-19.8763998380
6010,AUS,"2446",130.5000114590,-22.8763998380
6011,AUS,"2447",130.5000114590,-25.8763998380
6012,AUS,"2448",130.5000114590,-28.8763998380
6013,AUS,"2449",130.5000114590,-31.8763998380
6064,AUS,"2450",133.5000114590,-10.8763998380
6065,AUS,"2451",133.5000114590,-13.8763998380
6066,AUS,"2452",133.5000114590,-16.8763998380
6067,AUS,"2453",133.5000114590,-19.8763998380
6068,AUS,"2454",133.5000114590,-22.8763998380
6069,AUS,"2455",133.5000114590,-25.8763998380
6070,AUS,"2456",133.5000114590,-28.8763998380
6071,AUS,"2457",133.5000114590,-31.8763998380
6072,AUS,"2458",133.5000114590,-34.8763998380
6122,AUS,"2459",136.5000114590,-10.8763998380
6123,AUS,"2460",136.5000114590,-13.8763998380
6124,AUS,"2461",136.5000114590,-16.8763998380
6125,AUS,"2462",136.5000114590,-19.8763998380
6126,AUS,"2463",136.5000114590,-22.8763998380
6127,AUS,"2464",136.5000114590,-25.8763998380
6128,AUS,"2465",136.5000114590,-28.8763998380
6129,AUS,"2466",136.5000114590,-31.8763998380
6130,AUS,"2467",136.5000114590,-34.8763998380
6182,AUS,"2468",139.5000114590,-16.8763998380
6183,AUS,"2469",139.5000114590,-19.8763998380
6184,AUS,"2470",139.5000114590,-22.8763998380
6185,AUS,"2471",139.5000114590,-25.8763998380
6186,AUS,"2472",139.5000114590,-28.8763998380
6187,AUS,"2473",139.5000114590,-31.8763998380
6188,AUS,"2474",139.5000114590,-34.8763998380
6189,AUS,"2475",139.5000114590,-37.8763998380
6238,AUS,"2476",142.5000114590,-10.8763998380
6239,AUS,"2477",142.5000114590,-13.8763998380
6240,AUS,"2478",142.5000114590,-16.8763998380
6241,AUS,"2479",142.5000114590,-19.8763998380
6242,AUS,"2480",142.5000114590,-22.8763998380
6243,AUS,"2481",142.5000114590,-25.8763998380
6244,AUS,"2482",142.5000114590,-28.8763998380
6245,AUS,"2483",142.5000114590,-31.8763998380
6246,AUS,"2484",142.5000114590,-34.8763998380
6247,AUS,"2485",142.5000114590,-37.8763998380
6248,AUS,"2486",142.5000114590,-40.8763998380
6297,AUS,"2487",145.5000114590,-13.8763998380
6298,AUS,"2488",145.5000114590,-16.8763998380
6299,AUS,"2489",145.5000114590,-19.8763998380
6300,AUS,"2490",145.5000114590,-22.8763998380
6301,AUS,"2491",145.5000114590,-25.8763998380
6302,AUS,"2492",145.5000114590,-28.8763998380
6303,AUS,"2493",145.5000114590,-31.8763998380
6304,AUS,"2494",145.5000114590,-34.8763998380
6305,AUS,"2495",145.5000114590,-37.8763998380
6306,AUS,"2496",145.5000114590,-40.8763998380
6307,AUS,"2497",145.5000114590,-43.8763998380
6357,AUS,"2498",148.5000114590,-19.8763998380
6358,AUS,"2499",148.5000114590,-22.8763998380
6359,AUS,"2500",148.5000114590,-25.8763998380
6360,AUS,"2501",148.5000114590,-28.8763998380
6361,AUS,"2502",148.5000114590,-31.8763998380
6362,AUS,"2503",148.5000114590,-34.8763998380
6363,AUS,"2504",148.5000114590,-37.8763998380
6364,AUS,"2505",148.5000114590,-40.8763998380
6365,AUS,"2506",148.5000114590,-43.8763998380
6416,AUS,"2507",151.5000114590,-22.8763998380
6417,AUS,"2508",151.5000114590,-25.8763998380
6418,AUS,"2509",151.5000114590,-28.8763998380
6419,AUS,"2510",151.5000114590,-31.8763998380
6420,AUS,"2511",151.5000114590,-34.8763998380
6421,AUS,"2512",151.5000114590,-37.8763998380
6475,AUS,"2513",154.5000114590,-25.8763998380
6476,AUS,"2514",154.5000114590,-28.8763998380
6477,AUS,"2515",154.5000114590,-31.8763998380
6543,AUS,"2516",157.5000114590,-55.8763998380
6699,NRU,"2517",166.5000114590,-1.8763998380
6647,NCL,"2518",163.5000114590,-19.8763998380
6705,NCL,"2519",166.5000114590,-19.8763998380
6706,NCL,"2520",166.5000114590,-22.8763998380
6764,NCL,"2521",169.5000114590,-22.8763998380
6708,NFK,"2522",166.5000114590,-28.8763998380
6293,PNG,"2523",145.5000114590,-1.8763998380
6294,PNG,"2524",145.5000114590,-4.8763998380
6295,PNG,"2525",145.5000114590,-7.8763998380
6296,PNG,"2526",145.5000114590,-10.8763998380
6351,PNG,"2527",148.5000114590,-1.8763998380
6352,PNG,"2528",148.5000114590,-4.8763998380
6353,PNG,"2529",148.5000114590,-7.8763998380
6354,PNG,"2530",148.5000114590,-10.8763998380
6409,PNG,"2531",151.5000114590,-1.8763998380
6410,PNG,"2532",151.5000114590,-4.8763998380
6411,PNG,"2533",151.5000114590,-7.8763998380
6412,PNG,"2534",151.5000114590,-10.8763998380
6468,PNG,"2535",154.5000114590,-4.8763998380
6469,PNG,"2536",154.5000114590,-7.8763998380
6470,PNG,"2537",154.5000114590,-10.8763998380
6527,SLB,"2538",157.5000114590,-7.8763998380
6585,SLB,"2539",160.5000114590,-7.8763998380
6586,SLB,"2540",160.5000114590,-10.8763998380
6644,SLB,"2541",163.5000114590,-10.8763998380
6702,SLB,"2542",166.5000114590,-10.8763998380
6874,TUV,"2543",175.5000114590,-4.8763998380
6932,TUV,"2544",178.5000114590,-4.8763998380
6933,TUV,"2545",178.5000114590,-7.8763998380
6703,VUT,"2546",166.5000114590,-13.8763998380
6704,VUT,"2547",166.5000114590,-16.8763998380
6761,VUT,"2548",169.5000114590,-13.8763998380
6762,VUT,"2549",169.5000114590,-16.8763998380
6763,VUT,"2550",169.5000114590,-19.8763998380
5476,KHM,"2551",103.5000114590,13.1236001620
5477,KHM,"2552",103.5000114590,10.1236001620
5533,KHM,"2553",106.5000114590,16.1236001620
5534,KHM,"2554",106.5000114590,13.1236001620
5535,KHM,"2555",106.5000114590,10.1236001620
5415,LAO,"2556",100.5000114590,22.1236001620
5416,LAO,"2557",100.5000114590,19.1236001620
5417,LAO,"2558",100.5000114590,16.1236001620
5473,LAO,"2559",103.5000114590,22.1236001620
5474,LAO,"2560",103.5000114590,19.1236001620
5475,LAO,"2561",103.5000114590,16.1236001620
5532,LAO,"2562",106.5000114590,19.1236001620
5420,MYS,"2563",100.5000114590,7.1236001620
5478,MYS,"2564",103.5000114590,7.1236001620
5479,MYS,"2565",103.5000114590,4.1236001620
5653,MYS,"2566",112.5000114590,4.1236001620
5710,MYS,"2567",115.5000114590,7.1236001620
5768,MYS,"2568",118.5000114590,7.1236001620
5242,MMR,"2569",91.5000114590,19.1236001620
5300,MMR,"2570",94.5000114590,19.1236001620
5301,MMR,"2571",94.5000114590,16.1236001620
5356,MMR,"2572",97.5000114590,25.1236001620
5357,MMR,"2573",97.5000114590,22.1236001620
5358,MMR,"2574",97.5000114590,19.1236001620
5359,MMR,"2575",97.5000114590,16.1236001620
5360,MMR,"2576",97.5000114590,13.1236001620
5361,MMR,"2577",97.5000114590,10.1236001620
5418,MMR,"2578",100.5000114590,13.1236001620
5419,MMR,"2579",100.5000114590,10.1236001620
5362,THA,"2580",97.5000114590,7.1236001620
5531,VNM,"2581",106.5000114590,22.1236001620
5536,VNM,"2582",106.5000114590,7.1236001620
5589,VNM,"2583",109.5000114590,22.1236001620
5591,VNM,"2584",109.5000114590,16.1236001620
5592,VNM,"2585",109.5000114590,13.1236001620
5593,VNM,"2586",109.5000114590,10.1236001620
5004,CHN,"2587",79.5000114590,37.1236001620
5060,CHN,"2588",82.5000114590,43.1236001620
5061,CHN,"2589",82.5000114590,40.1236001620
5062,CHN,"2590",82.5000114590,37.1236001620
5063,CHN,"2591",82.5000114590,34.1236001620
5118,CHN,"2592",85.5000114590,43.1236001620
5119,CHN,"2593",85.5000114590,40.1236001620
5120,CHN,"2594",85.5000114590,37.1236001620
5121,CHN,"2595",85.5000114590,34.1236001620
5122,CHN,"2596",85.5000114590,31.1236001620
5175,CHN,"2597",88.5000114590,46.1236001620
5176,CHN,"2598",88.5000114590,43.1236001620
5177,CHN,"2599",88.5000114590,40.1236001620
5178,CHN,"2600",88.5000114590,37.1236001620
5179,CHN,"2601",88.5000114590,34.1236001620
5180,CHN,"2602",88.5000114590,31.1236001620
5232,CHN,"2603",91.5000114590,49.1236001620
5233,CHN,"2604",91.5000114590,46.1236001620
5234,CHN,"2605",91.5000114590,43.1236001620
5235,CHN,"2606",91.5000114590,40.1236001620
5236,CHN,"2607",91.5000114590,37.1236001620
5237,CHN,"2608",91.5000114590,34.1236001620
5238,CHN,"2609",91.5000114590,31.1236001620
5291,CHN,"2610",94.5000114590,46.1236001620
5292,CHN,"2611",94.5000114590,43.1236001620
5293,CHN,"2612",94.5000114590,40.1236001620
5294,CHN,"2613",94.5000114590,37.1236001620
5295,CHN,"2614",94.5000114590,34.1236001620
5296,CHN,"2615",94.5000114590,31.1236001620
5350,CHN,"2616",97.5000114590,43.1236001620
5351,CHN,"2617",97.5000114590,40.1236001620
5352,CHN,"2618",97.5000114590,37.1236001620
5353,CHN,"2619",97.5000114590,34.1236001620
5354,CHN,"2620",97.5000114590,31.1236001620
5408,CHN,"2621",100.5000114590,43.1236001620
5409,CHN,"2622",100.5000114590,40.1236001620
5410,CHN,"2623",100.5000114590,37.1236001620
5411,CHN,"2624",100.5000114590,34.1236001620
5412,CHN,"2625",100.5000114590,31.1236001620
5413,CHN,"2626",100.5000114590,28.1236001620
5414,CHN,"2627",100.5000114590,25.1236001620
5466,CHN,"2628",103.5000114590,43.1236001620
5467,CHN,"2629",103.5000114590,40.1236001620
5468,CHN,"2630",103.5000114590,37.1236001620
5469,CHN,"2631",103.5000114590,34.1236001620
5470,CHN,"2632",103.5000114590,31.1236001620
5471,CHN,"2633",103.5000114590,28.1236001620
5472,CHN,"2634",103.5000114590,25.1236001620
5524,CHN,"2635",106.5000114590,43.1236001620
5525,CHN,"2636",106.5000114590,40.1236001620
5526,CHN,"2637",106.5000114590,37.1236001620
5527,CHN,"2638",106.5000114590,34.1236001620
5528,CHN,"2639",106.5000114590,31.1236001620
5529,CHN,"2640",106.5000114590,28.1236001620
5530,CHN,"2641",106.5000114590,25.1236001620
5582,CHN,"2642",109.5000114590,43.1236001620
5583,CHN,"2643",109.5000114590,40.1236001620
5584,CHN,"2644",109.5000114590,37.1236001620
5585,CHN,"2645",109.5000114590,34.1236001620
5586,CHN,"2646",109.5000114590,31.1236001620
5587,CHN,"2647",109.5000114590,28.1236001620
5588,CHN,"2648",109.5000114590,25.1236001620
5590,CHN,"2649",109.5000114590,19.1236001620
5639,CHN,"2650",112.5000114590,46.1236001620
5640,CHN,"2651",112.5000114590,43.1236001620
5641,CHN,"2652",112.5000114590,40.1236001620
5642,CHN,"2653",112.5000114590,37.1236001620
5643,CHN,"2654",112.5000114590,34.1236001620
5644,CHN,"2655",112.5000114590,31.1236001620
5645,CHN,"2656",112.5000114590,28.1236001620
5646,CHN,"2657",112.5000114590,25.1236001620
5647,CHN,"2658",112.5000114590,22.1236001620
5648,CHN,"2659",112.5000114590,19.1236001620
5696,CHN,"2660",115.5000114590,49.1236001620
5697,CHN,"2661",115.5000114590,46.1236001620
5698,CHN,"2662",115.5000114590,43.1236001620
5699,CHN,"2663",115.5000114590,40.1236001620
5700,CHN,"2664",115.5000114590,37.1236001620
5701,CHN,"2665",115.5000114590,34.1236001620
5702,CHN,"2666",115.5000114590,31.1236001620
5703,CHN,"2667",115.5000114590,28.1236001620
5704,CHN,"2668",115.5000114590,25.1236001620
5705,CHN,"2669",115.5000114590,22.1236001620
5753,CHN,"2670",118.5000114590,52.1236001620
5754,CHN,"2671",118.5000114590,49.1236001620
5755,CHN,"2672",118.5000114590,46.1236001620
5756,CHN,"2673",118.5000114590,43.1236001620
5757,CHN,"2674",118.5000114590,40.1236001620
5758,CHN,"2675",118.5000114590,37.1236001620
5759,CHN,"2676",118.5000114590,34.1236001620
5760,CHN,"2677",118.5000114590,31.1236001620
5761,CHN,"2678",118.5000114590,28.1236001620
5762,CHN,"2679",118.5000114590,25.1236001620
5763,CHN,"2680",118.5000114590,22.1236001620
5811,CHN,"2681",121.5000114590,52.1236001620
5812,CHN,"2682",121.5000114590,49.1236001620
5813,CHN,"2683",121.5000114590,46.1236001620
5814,CHN,"2684",121.5000114590,43.1236001620
5815,CHN,"2685",121.5000114590,40.1236001620
5816,CHN,"2686",121.5000114590,37.1236001620
5817,CHN,"2687",121.5000114590,34.1236001620
5818,CHN,"2688",121.5000114590,31.1236001620
5819,CHN,"2689",121.5000114590,28.1236001620
5820,CHN,"2690",121.5000114590,25.1236001620
5821,CHN,"2691",121.5000114590,22.1236001620
5869,CHN,"2692",124.5000114590,52.1236001620
5870,CHN,"2693",124.5000114590,49.1236001620
5871,CHN,"2694",124.5000114590,46.1236001620
5872,CHN,"2695",124.5000114590,43.1236001620
5873,CHN,"2696",124.5000114590,40.1236001620
5927,CHN,"2697",127.5000114590,52.1236001620
5928,CHN,"2698",127.5000114590,49.1236001620
5929,CHN,"2699",127.5000114590,46.1236001620
5930,CHN,"2700",127.5000114590,43.1236001620
5931,CHN,"2701",127.5000114590,40.1236001620
5986,CHN,"2702",130.5000114590,49.1236001620
5987,CHN,"2703",130.5000114590,46.1236001620
5988,CHN,"2704",130.5000114590,43.1236001620
6044,CHN,"2705",133.5000114590,49.1236001620
6045,CHN,"2706",133.5000114590,46.1236001620
5765,PHL,"2707",118.5000114590,16.1236001620
5766,PHL,"2708",118.5000114590,13.1236001620
5767,PHL,"2709",118.5000114590,10.1236001620
5822,PHL,"2710",121.5000114590,19.1236001620
5823,PHL,"2711",121.5000114590,16.1236001620
5824,PHL,"2712",121.5000114590,13.1236001620
5825,PHL,"2713",121.5000114590,10.1236001620
5826,PHL,"2714",121.5000114590,7.1236001620
5827,PHL,"2715",121.5000114590,4.1236001620
5882,PHL,"2716",124.5000114590,13.1236001620
5883,PHL,"2717",124.5000114590,10.1236001620
5884,PHL,"2718",124.5000114590,7.1236001620
5941,PHL,"2719",127.5000114590,10.1236001620
5942,PHL,"2720",127.5000114590,7.1236001620
5932,KOR,"2721",127.5000114590,37.1236001620
5933,KOR,"2722",127.5000114590,34.1236001620
5990,KOR,"2723",130.5000114590,37.1236001620
5991,KOR,"2724",130.5000114590,34.1236001620
5231,MNG,"2725",91.5000114590,52.1236001620
5289,MNG,"2726",94.5000114590,52.1236001620
5290,MNG,"2727",94.5000114590,49.1236001620
5347,MNG,"2728",97.5000114590,52.1236001620
5348,MNG,"2729",97.5000114590,49.1236001620
5349,MNG,"2730",97.5000114590,46.1236001620
5405,MNG,"2731",100.5000114590,52.1236001620
5406,MNG,"2732",100.5000114590,49.1236001620
5407,MNG,"2733",100.5000114590,46.1236001620
5463,MNG,"2734",103.5000114590,52.1236001620
5464,MNG,"2735",103.5000114590,49.1236001620
5465,MNG,"2736",103.5000114590,46.1236001620
